Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,MAP_PIN,CAMA_PIN_L,CAMA_LOT,MAP_TAXMAP,MAP_DBLCIR,MAP_BLOCK,MAP_LOT,COGO,ZONING,GPIN,MZONE,MLUSE,MCLASS,MIMPRV,MTOTLD,MTOTPR,MSELLP,MTUTIL,MBASA,MTOTA,MASSLU,MCAYR,DATA_YEAR,Area_ACRE,UNIQ_ID,MAP_PIN_12,CAMA_PIN_2,CAMA_LOT_2,MAP_TAXM_2,MAP_DBLC_2,MAP_BLOCK1,MAP_LOT_12,COGO_12,ZONING_12,GPIN_12,MZONE_12,MLUSE_12,MCLASS_12,MIMPRV_12,MTOTLD_12,MTOTPR_12,MSELLP_12,MTUTIL_12,MBASA_12,MTOTA_12,MASSLU_12,MCAYR_12,DATA_YEAR1,Area_ACRE1,UNIQ_ID_12
0,1377,1,37,16C-2-24,016C-2-24,24,16C,2,,24,YES,RR-5,6755-92-0193,,2,,0,143700,143700,0,0,0,0,0,2015,2016,8.37326,201601377,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1378,1,38,16C-2-25,016C-2-25,25,16C,2,,25,YES,RR-5,6755-81-8815,,2,,0,157500,157500,0,0,0,0,0,2015,2016,9.74475,201601378,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1379,1,39,16C-2-26,016C-2-26,26,16C,2,,26,YES,RR-5,6755-81-4668,,2,,0,93100,93100,0,0,0,0,0,0,2016,3.31062,201601379,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1380,1,40,16C-2-27,016C-2-27,27,16C,2,,27,YES,RR-5,6755-81-2499,,2,,0,90700,90700,0,0,0,0,0,0,2016,3.07033,201601380,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1382,1,41,16C-2-29,016C-2-29,29,16C,2,,29,YES,RR-5,6755-80-0911,,2,,0,84800,84800,0,0,0,0,0,0,2016,2.47787,201601382,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1384,1,42,16C-2-30,016C-2-30,30,16C,2,,30,YES,RR-5,6755-70-9605,,2,,0,89500,89500,0,0,0,0,0,0,2016,2.95024,201601384,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1385,1,43,16C-2-31,016C-2-31,31,16C,2,,31,YES,RR-5,6755-70-8327,,2,,0,80100,80100,0,0,0,0,0,0,2016,2.00647,201601385,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1386,1,44,16C-2-32,016C-2-32,32,16C,2,,32,YES,RR-5,6755-70-8110,,2,,0,86600,86600,0,0,0,0,0,0,2016,2.66028,201601386,16-35H,016-35H,35H,16,,,35H,YES,RR-5,6755-80-6566,R-5,5,,0,396000,396000,660080,0,0,0,0,2006,2015,65.7918,201501054
0,1387,1,45,16C-2-33,016C-2-33,33,16C,2,,33,YES,RR-5,6754-89-1908,,2,,0,96300,96300,0,0,0,0,0,0,2016,3.6332,201601387,16-35H,016-35H,35H,16,,,35H,YES,RR-5,6755-80-6566,R-5,5,,0,396000,396000,660080,0,0,0,0,2006,2015,65.7918,201501054
0,1388,1,46,16C-2-34,016C-2-34,34,16C,2,,34,YES,RR-5,6754-89-5931,,2,,0,90700,90700,0,0,0,0,0,0,2016,3.06645,201601388,16-35H,016-35H,35H,16,,,35H,YES,RR-5,6755-80-6566,R-5,5,,0,396000,396000,660080,0,0,0,0,2006,2015,65.7918,201501054
0,1389,1,47,16C-2-35,016C-2-35,35,16C,2,,35,YES,RR-5,6754-89-8895,,2,,0,85400,85400,0,0,0,0,0,0,2016,2.53493,201601389,16-35I,016-35I,35I,16,,,35I,YES,RR-5,6754-89-5223,R-5,5,,0,396000,396000,659970,0,0,0,0,2006,2015,65.7249,201501055
0,1390,1,48,16C-2-36,016C-2-36,36,16C,2,,36,YES,RR-5,6754-99-3982,,2,,0,103400,103400,0,0,0,0,0,0,2016,4.33973,201601390,16-35I,016-35I,35I,16,,,35I,YES,RR-5,6754-89-5223,R-5,5,,0,396000,396000,659970,0,0,0,0,2006,2015,65.7249,201501055
0,1391,1,49,16C-2-4,016C-2-4,4,16C,2,,4,YES,RR-5,6754-89-4449,,2,,0,82900,82900,0,0,0,0,0,0,2016,2.28457,201601391,16-35I,016-35I,35I,16,,,35I,YES,RR-5,6754-89-5223,R-5,5,,0,396000,396000,659970,0,0,0,0,2006,2015,65.7249,201501055
0,1392,1,50,16C-2-5,016C-2-5,5,16C,2,,5,YES,RR-5,6754-79-6792,,2,,0,83600,83600,0,0,0,0,0,0,2016,2.31315,201601392,16-35H,016-35H,35H,16,,,35H,YES,RR-5,6755-80-6566,R-5,5,,0,396000,396000,660080,0,0,0,0,2006,2015,65.7918,201501054
0,1393,1,51,16C-2-6,016C-2-6,6,16C,2,,6,YES,RR-5,6754-79-4964,,2,,0,103900,103900,0,0,0,0,0,0,2016,4.33008,201601393,16-35H,016-35H,35H,16,,,35H,YES,RR-5,6755-80-6566,R-5,5,,0,396000,396000,660080,0,0,0,0,2006,2015,65.7918,201501054
0,1394,1,52,16C-2-7,016C-2-7,7,16C,2,,7,YES,RR-5,6755-70-3507,,2,,0,160900,160900,0,0,0,0,0,0,2016,10.0865,201601394,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1395,1,53,16C-2-8,016C-2-8,8,16C,2,,8,YES,RR-5,6755-70-4993,,2,,0,98300,98300,0,0,0,0,0,0,2016,3.82691,201601395,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1396,1,54,16C-2-9,016C-2-9,9,16C,2,,9,YES,RR-5,6755-71-5287,,2,,0,101900,101900,0,0,0,0,0,0,2016,4.18937,201601396,16-35G,016-35G,35G,16,,,35G,YES,RR-5,6755-81-1383,,5,,0,389900,389900,642210,0,0,0,0,2006,2015,64.3203,201501053
0,1397,1,55,16C-2-O,016C-2-O,O,16C,2,,O,YES,RR-5,6765-04-4411,,2,,0,25800,25800,0,0,0,0,0,0,2016,2.36619,201601397,8-111,008-111,111,8,,,111,NO,RR-5,6765-03-1321,,6,C,241300,651000,892300,9000000,8000,2048,2624,0,2005,2015,89.7044,201514711
0,1527,1,56,17-41A,017-41A,41A,17,,,41A,YES,A-10,6774-24-7144,,2,,2700,62200,64900,0,10000,0,0,0,2015,2016,2.02425,201601527,17-41,017-41,41,17,,,41,HYBRID,A-10,6774-23-5739,,2,,2700,83000,85700,0,8000,0,0,0,2011,2015,5.29781,201501479
0,1594,1,57,17-63J,017-63J,63J,17,,,63J,NO,A-10,6774-54-6835,,2,C,107300,128200,235500,0,10000,1316,1316,0,0,2016,6.51243,201601594,18-1,018-1,1,18,,,1,NO,A-10,6774-77-0673,,5,C,106100,362600,468700,0,8000,1316,1316,110375,2008,2015,47.3143,201501759
0,1598,1,58,17-6A,017-6A,6A,17,,,6A,NO,A-10,6764-47-5948,,2,,0,115100,115100,0,0,0,0,0,0,2016,10.7116,201601598,17-6,017-6,6,17,,,6,NO,AFD,6764-47-5948,,5,,0,172200,172200,0,0,0,0,10000,0,2015,20.9444,201501524
0,1975,1,59,18-55,018-55,55,18,,,55,YES,R-R,6784-62-5426,,2,C,51000,145300,196300,0,10000,1876,1876,0,0,2016,11.1659,201601975,18-56,018-56,56,18,,,56,NO,R-R,6784-51-9956,,2,B,237600,432700,670300,0,8000,1940,3586,0,0,2015,59.7119,201501925
0,1976,1,60,18-56,018-56,56,18,,,56,NO,R-R,6784-51-9956,,2,B,261400,182900,444300,0,10000,1940,3586,0,0,2016,19.4311,201601976,18-56,018-56,56,18,,,56,NO,R-R,6784-51-9956,,2,B,237600,432700,670300,0,8000,1940,3586,0,0,2015,59.7119,201501925
0,2570,1,61,22-1-28B,022-1-28B,28B,22,1,,28B,YES,A-10,5792-74-3383,,2,C,93000,53100,146100,82500,10000,1396.5,1396.5,0,2015,2016,2.35021,201602570,22-1-28,022-1-28,28,22,1,,28,NO,A-10,5792-74-3383,,2,C,82300,67100,149400,116941,8000,1396.5,1396.5,0,2014,2015,5.06425,201502517
0,2594,1,62,22-11D,022-11D,11D,22,,,11D,YES,A-10,5793-81-7443,,5,,0,88000,88000,0,0,0,0,0,2015,2016,14.9423,201602594,ASSESSED IN CUMBERLAND,ASSESSED IN CUMBERLAND,ASSESSED IN CUMBERLAND,46,,,ASSESSED IN CUMBERLAND,NO,A-10,5790-34-4127,,,,0,0,0,0,0,0,0,0,0,2015,818.836,201514971
0,2595,1,63,22-11E,022-11E,11E,22,,,11E,YES,A-10,5793-80-3690,,2,,0,52000,52000,0,0,0,0,0,2015,2016,32.8658,201602595,ASSESSED IN CUMBERLAND,ASSESSED IN CUMBERLAND,ASSESSED IN CUMBERLAND,46,,,ASSESSED IN CUMBERLAND,NO,A-10,5790-34-4127,,,,0,0,0,0,0,0,0,0,0,2015,818.836,201514971
0,2937,1,64,24-19,024-19,19,24,,,19,NO,A-10,6712-92-2562,,2,,0,60000,60000,0,0,0,0,0,0,2016,5.01315,201602937,24-19,024-19,19,24,,,19,NO,A-10,6712-92-2562,,2,,0,60000,60000,0,0,0,0,0,0,2015,12.0544,201502882
0,3346,1,65,26-12A,026-12A,12A,26,,,12A,YES,A-10,6742-49-2184,,2,,0,58000,58000,135000,10000,0,0,0,0,2016,2.14163,201603346,26-12,026-12,12,26,,,12,NO,A-10,6742-49-5161,,2,C,76900,74800,151700,135000,8000,1092,1092,0,2014,2015,4.92879,201503285
0,3833,1,66,26B2-3-21A,026B2-3-21A,21A,26B2,3,,21A,YES,CHSC,6752-11-5299,CHSC,79,,0,2800,2800,0,0,0,0,0,2015,2016,0.0367306,201603833,26B2-3-21,026B2-3-21,21,26B2,3,,21,YES,CHSC,6752-11-5299,CHSC,74,A,3439200,193400,3632600,0,0,0,14674,0,0,2015,2.57783,201503777
0,4007,1,67,27-33A,027-33A,33A,27,,,33A,YES,A-10,6763-32-2358,,76,,500,2000,2500,0,0,0,0,0,0,2016,0.172178,201604007,27-31C,027-31C,31C,27,,,31C,NO,A-10,6763-21-9630,,5,,0,182900,182900,0,0,0,0,0,2002,2015,36.7683,201503945
0,4012,1,68,27-34A,027-34A,34A,27,,,34A,NO,A-10,6763-32-9434,,2,,0,74100,74100,0,0,0,0,0,2006,2016,4.68058,201604012,27-34A,027-34A,34A,27,,,34A,NO,A-10,6763-32-9434,,2,,0,69100,69100,0,0,0,0,0,2006,2015,8.50166,201503956
0,4015,1,69,27-34D,027-34D,34D,27,,,34D,YES,A-10,6763-32-5371,,2,,0,44000,44000,0,0,0,0,0,2003,2016,1.56838,201604015,27-34A,027-34A,34A,27,,,34A,NO,A-10,6763-32-9434,,2,,0,69100,69100,0,0,0,0,0,2006,2015,8.50166,201503956
0,4449,1,70,28-46K,028-46K,46K,28,,,46K,YES,A-10,6772-24-8249,,2,C,79100,62000,141100,122500,10000,1296,1296,0,2013,2016,1.81917,201604449,28-46B,028-46B,46B,28,,,46B,NO,A-10,6772-24-8716,,2,C,149100,81100,230200,0,8000,1587,1587,0,2009,2015,6.20951,201504385
0,4475,1,71,28-4A,028-4A,4A,28,,,4A,YES,A-10,6763-72-1602,,2,,0,81000,81000,70000,0,0,0,0,2015,2016,4.99996,201604475,28-6-4B,028-4B,4B,28,6,,4B,NO,A-10,6763-62-9515,,2,,0,64000,64000,0,0,0,0,0,0,2015,10.0223,201504458
0,5258,1,72,28D-1-H-1,028D-1H-1,1,28D,1,H,1,YES,R-2,6763-82-9189,,2,C,127200,57500,184700,238000,10000,1470,1470,0,2007,2016,2.0638,201605258,28D-1-H-1,028D-1H-1,1,28D,1,H,1,YES,R-2,6763-82-9189,,2,C,113100,55500,168600,238000,8000,1470,1470,0,2007,2015,3.10854,201505201
0,6354,1,73,30-2J,030-2J,2J,30,,,2J,YES,A-10,6783-91-8273,,2,,0,79000,79000,0,0,0,0,0,2015,2016,5.14153,201606354,30-2C,030-2C,2C,30,,,2C,NO,A-10,6783-91-5089,,2,B,277600,144000,421600,0,8000,3115,4067,69300,0,2015,33.1159,201506291
0,7018,1,74,32-50,032-50,50,32,,,50,NO,R-U,7712-85-2591,,5,,0,255200,255200,0,0,0,0,0,2014,2016,26.9851,201607018,32-58,032-58,58,32,,,58,YES,R-U,7712-84-9214,,6,B,3485800,1852500,5338300,3000000,0,0,23129.2,0,2014,2015,324.582,201506989
0,7608,1,75,35-49B,035-49B,49B,35,,,49B,YES,A-10,6701-93-1978,,2,C,176500,64400,240900,150000,10000,2362,2362,0,2010,2016,3.91382,201607608,35-4,035-4,4,35,,,4,NO,A-10,6701-62-3445,,6,,0,438000,438000,0,0,0,0,71100,2010,2015,169.303,201507535
0,7611,1,76,35-49D,035-49D,49D,35,,,49D,NO,A-10,6701-93-5804,,2,,0,38900,38900,14700,0,0,0,0,0,2016,1.51076,201607611,35-49B,035-49B,49B,35,,,49B,NO,A-10,6701-93-1978,,2,C,172000,62400,234400,150000,8000,2362,2362,0,2010,2015,4.50026,201507552
0,8065,1,77,36-3B,036-3B,3B,36,,,3B,NO,A-10,6711-96-9764,,2,C,205700,124200,329900,0,10000,1165,2231,66950,0,2016,15.9816,201608065,36-3B,036-3B,3B,36,,,3B,NO,A-10,6711-96-9764,,5,C,201800,214200,416000,7000,8000,1165,2231,66950,0,2015,33.5914,201508009
0,8070,1,78,36-3E,036-3E,3E,36,,,3E,NO,A-10,6711-97-0692,,76,,0,100,100,0,0,0,0,0,0,2016,0.209804,201608070,36-3E,036-3E,3E,36,,,3E,NO,A-10,6711-97-0692,,76,,0,100,100,0,0,0,0,0,0,2015,0.235499,201508013
0,8087,1,79,36-3U,036-3U,3U,36,,,3U,YES,A-10,6721-06-4303,,2,,0,109100,109100,0,10000,0,0,0,2015,2016,11.7411,201608087,36-3B,036-3B,3B,36,,,3B,NO,A-10,6711-96-9764,,5,C,201800,214200,416000,7000,8000,1165,2231,66950,0,2015,33.5914,201508009
0,8138,1,80,36-63G,036-63G,63G,36,,,63G,YES,A-10,6721-44-7636,,2,C,38100,52000,90100,0,10000,576,576,0,2015,2016,1.99998,201608138,36-63,036-63,63,36,,,63,NO,A-10,6721-45-6321,,5,C,129400,309200,438600,0,8000,1512,1512,69850,2010,2015,59.0633,201508072
0,8189,1,81,36-8,036-8,8,36,,,8,NO,A-10,6721-06-1790,,2,C,172600,45000,217600,0,10000,1200,1680,0,0,2016,1.10516,201608189,36-8,036-8,8,36,,,8,NO,A-10,6721-06-1790,,2,C,167300,43000,210300,0,8000,1200,1680,0,0,2015,1.59141,201508129
0,8233,1,82,36-95A,036-95A,95A,36,,,95A,NO,A-10,6721-63-1125,,2,,0,4500,4500,2500,0,0,0,0,2015,2016,0.737714,201608233,36-95,036-95,95,36,,,95,NO,A-10,6721-53-9393,,2,C,72500,68900,141400,0,8000,1504,1504,0,2014,2015,3.21759,201508172
0,8609,1,83,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2016,0.0499588,201608609,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2015,54.9212,201508548
0,9328,1,84,39-1-9,039-1-9,9,39,1,,9,NO,A-10,6751-90-8672,,2,C,104000,69800,173800,0,10000,1444,1444,53000,0,2016,2.64712,201609328,39-1-9,039-1-9,9,39,1,,9,NO,A-10,6751-90-8672,,2,C,90100,114900,205000,0,8000,1444,1444,53000,0,2015,11.4384,201509267
0,10039,1,85,40-11,040-11,11,40,,,11,YES,A-10,6761-67-9194,RC,5,,0,217900,217900,330000,0,0,0,0,2015,2016,26.1411,201610039,40-11,040-11,11,40,,,11,YES,A-10,6761-67-9194,RC,5,,0,376000,376000,0,0,0,0,0,2009,2015,35.0664,201509977
0,10053,1,86,40-17A,040-17A,17A,40,,,17A,YES,A-10,6761-85-4673,,2,C,169600,75900,245500,0,10000,2564,2564,0,0,2016,3.27004,201610053,40-17A,040-17A,17A,40,,,17A,YES,A-10,6761-85-4673,,2,C,149000,63900,212900,0,8000,2564,2564,0,0,2015,3.61943,201509990
0,10502,1,87,41-100E,041-100E,100E,41,,,100E,NO,A-10,6782-31-1601,,77,C,141000,67000,208000,130000,10000,2244,2244,0,0,2016,3.27886,201610502,41-100E,041-100E,100E,41,,,100E,NO,A-10,6782-31-1601,,77,C,131100,81000,212100,130000,8000,2244,2244,0,0,2015,6.28338,201510439
0,11265,1,88,42-68D,042-68D,68D,42,,,68D,YES,R-C,6791-60-5138,,74,,0,10000,10000,0,0,0,0,0,2010,2016,0.0573923,201611265,42-68,042-68,68,42,,,68,NO,R-C,6791-60-3216,RC,4,,0,135500,135500,368000,0,0,0,0,2011,2015,1.59998,201511200
0,11308,1,89,42-7A1,042-7A1,7A1,42,,,7A1,YES,C,6781-91-3808,,74,,41800,12000,53800,12300,0,0,0,0,2008,2016,0.0962099,201611308,42-7A,042-7A,7A,42,,,7A,NO,C,6781-92-4228,RC,4,,0,1792500,1792500,1308459,0,0,0,0,2004,2015,35.696,201511246
0,11318,1,90,42-9A,042-9A,9A,42,,,9A,NO,C,6781-91-2701,C,4,D,253000,304000,557000,450000,0,0,6208,0,2015,2016,1.62523,201611318,42-9A,042-9A,9A,42,,,9A,NO,C,6781-91-2701,C,4,C,364900,304000,668900,450000,0,0,6208,0,2014,2015,3.41618,201511257
0,11784,1,91,43-49,043-49,49,43,,,49,NO,A-10,7702-70-1761,,2,,0,80500,80500,0,0,0,0,0,2013,2016,11.2824,201611784,43-44,043-44,44,43,,,44,NO,A-10,7702-50-6393,,6,,0,1251800,1251800,1430000,0,0,0,0,2014,2015,351.107,201511720
0,11787,1,92,43-51,043-51,51,43,,,51,NO,A-10,7702-80-2523,,2,,0,48500,48500,48000,0,0,0,0,2014,2016,6.92616,201611787,43-51,043-51,51,43,,,51,NO,A-10,7702-80-2523,,2,,0,48500,48500,48000,0,0,0,0,2014,2015,23.615,201511726
0,11957,1,93,43E-1-10,043E-1-10,10,43E,1,,10,YES,A-10,7702-43-0243,,2,,0,124900,124900,0,0,0,0,0,0,2016,10.2715,201611957,43-44,043-44,44,43,,,44,NO,A-10,7702-50-6393,,6,,0,1251800,1251800,1430000,0,0,0,0,2014,2015,351.107,201511720
0,11958,1,94,43E-1-11,043E-1-11,11,43E,1,,11,YES,A-10,7702-43-0243,,2,,0,123200,123200,163000,0,0,0,0,2015,2016,10.0263,201611958,43-44,043-44,44,43,,,44,NO,A-10,7702-50-6393,,6,,0,1251800,1251800,1430000,0,0,0,0,2014,2015,351.107,201511720
0,11959,1,95,43E-1-12,043E-1-12,12,43E,1,,12,YES,A-10,7702-43-0243,,2,,0,123100,123100,160000,0,0,0,0,2015,2016,10.0217,201611959,43-44,043-44,44,43,,,44,NO,A-10,7702-50-6393,,6,,0,1251800,1251800,1430000,0,0,0,0,2014,2015,351.107,201511720
0,11967,1,96,43E-1-9,043E-1-9,9,43E,1,,9,YES,A-10,7702-43-0243,,2,,0,123100,123100,0,0,0,0,0,0,2016,10.0254,201611967,43-44,043-44,44,43,,,44,NO,A-10,7702-50-6393,,6,,0,1251800,1251800,1430000,0,0,0,0,2014,2015,351.107,201511720
0,12027,1,97,44-7,044-7,7,44,,,7,NO,R-U,7712-72-3529,,5,,0,414400,414400,0,0,0,0,0,2014,2016,52.9879,201612027,32-58,032-58,58,32,,,58,YES,R-U,7712-84-9214,,6,B,3485800,1852500,5338300,3000000,0,0,23129.2,0,2014,2015,324.582,201506989
0,12234,0,98,46-74,046-74,74,46,,,74,NO,A-10,6609-12-8463,,5,,0,195900,195900,159900,0,0,0,0,2012,2016,35.8004,201612234,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
0,12500,1,99,49-14A,049-14A,14A,49,,,14A,YES,A-10,6730-85-1335,,2,,0,90400,90400,65000,0,0,0,0,2014,2016,10.0132,201612500,49-14A,049-14A,14A,49,,,14A,YES,A-10,6730-85-1335,,2,,0,80400,80400,65000,0,0,0,0,2014,2015,284.613,201512438
0,12731,1,100,51A-2-10,051A-2-10,10,51A,2,,10,YES,R-2,6750-42-0814,,2,C,229100,78000,307100,194950,10000,1472,1952,0,0,2016,2.00001,201612731,51A-2-2,051A-2-10,10,51A,2,,2,YES,R-2,6750-42-0814,,2,C,218300,66000,284300,194950,8000,1472,1952,0,0,2015,4.15476,201512673
0,12846,1,101,52-15E,052-15E,15E,52,,,15E,YES,A-10,6679-03-1387,,2,C,160400,63000,223400,0,10000,1134,1687,0,2013,2016,2.00436,201612846,52-15,052-15,15,52,,,15,YES,A-10,6679-01-8126,,6,C,31500,718000,749500,0,8000,1200,2016,126825,2007,2015,167.473,201512777
0,12909,1,102,52-30B,052-30B,30B,52,,,30B,YES,A-10,6770-54-1261,,2,,0,60100,60100,0,0,0,0,0,2015,2016,1.95901,201612909,52-30,052-30,30,52,,,30,NO,A-10,6770-54-2502,,,,0,0,0,0,0,0,0,0,0,2015,13.5641,201512844
0,12943,1,103,52-48,052-48,48,52,,,48,NO,A-10,6679-35-8235,,2,,0,25000,25000,0,0,0,0,0,2010,2016,0.754484,201612943,52-48C,052-48C,48C,52,,,48C,YES,A-10,6679-34-8830,,76,B,386500,77200,463700,0,8000,0,4380,0,0,2015,5.16465,201512880
0,12947,1,104,52-48D,052-48D,48D,52,,,48D,YES,A-10,6679-35-8233,,2,C,66900,55000,121900,0,10000,1156,1156,0,0,2016,1.01586,201612947,52-48D,052-48D,48D,52,,,48D,YES,A-10,6679-35-8233,,2,C,66700,48000,114700,0,8000,960,960,0,0,2015,1.0099,201512881
0,13570,1,105,53-43B,053-43B,43B,53,,,43B,YES,A-10,6689-37-9482,,2,,0,80100,80100,0,10000,0,0,0,0,2016,6.02233,201613570,53-43,053-43,43,53,,,43,NO,A-10,6689-39-5197,,6,D,48500,641800,690300,0,8000,1920,1920,121100,0,2015,139.344,201513502
0,14642,1,106,61A-2-28B,061A-2-28B,28B,61A,2,,28B,YES,R-2,6678-97-0302,,2,,0,69800,69800,0,10000,0,0,0,2015,2016,2.40431,201614642,61A-2-28,061A-2-28,28,61A,2,,28,NO,R-2,6678-97-0302,,2,C,194300,91300,285600,27500,8000,1705,2324.6,0,0,2015,7.55748,201514575
0,14708,1,107,7-1L,007-1L,1L,7,,,1L,YES,A-10,6746-94-5864,,72,,0,98900,98900,0,0,0,0,0,2012,2016,22.0326,201614708,1-Jan,001-1,1,1,,,1,YES,A-10,6746-94-5864,,72,,0,8930900,8930900,0,0,0,0,0,2004,2015,2079.68,201500003
0,14718,1,108,7-21A,007-21A,21A,7,,,21A,YES,A-10,6755-15-7307,,2,,0,42000,42000,0,0,0,0,0,0,2016,2.01347,201614718,21-Jul,007-21,21,7,,,21,NO,A-10,6755-15-7307,,5,,0,255100,255100,85000,0,0,0,0,2004,2015,68.9287,201514650
0,14719,1,109,7-21B,007-21B,21B,7,,,21B,YES,A-10,6755-15-7307,,2,,0,44200,44200,0,0,0,0,0,0,2016,2.36127,201614719,21-Jul,007-21,21,7,,,21,NO,A-10,6755-15-7307,,5,,0,255100,255100,85000,0,0,0,0,2004,2015,68.9287,201514650
0,14720,1,110,7-21C,007-21C,21C,7,,,21C,YES,A-10,6755-15-7307,,2,,0,65500,65500,0,0,0,0,0,0,2016,7.1036,201614720,21-Jul,007-21,21,7,,,21,NO,A-10,6755-15-7307,,5,,0,255100,255100,85000,0,0,0,0,2004,2015,68.9287,201514650
0,14721,1,111,7-21D,007-21D,21D,7,,,21D,YES,A-10,6755-15-7307,,2,,0,41000,41000,0,0,0,0,0,0,2016,1.99997,201614721,21-Jul,007-21,21,7,,,21,NO,A-10,6755-15-7307,,5,,0,255100,255100,85000,0,0,0,0,2004,2015,68.9287,201514650
0,14722,1,112,7-21E,007-21E,21E,7,,,21E,YES,A-10,6755-15-7307,,2,,0,75500,75500,0,0,0,0,0,0,2016,10.0059,201614722,21-Jul,007-21,21,7,,,21,NO,A-10,6755-15-7307,,5,,0,255100,255100,85000,0,0,0,0,2004,2015,68.9287,201514650
0,14724,1,113,7-21G,007-21G,21G,7,,,21G,YES,A-10,6755-15-7307,,2,,0,71000,71000,0,0,0,0,0,0,2016,10.003,201614724,21-Jul,007-21,21,7,,,21,NO,A-10,6755-15-7307,,5,,0,255100,255100,85000,0,0,0,0,2004,2015,68.9287,201514650
0,14749,1,114,7-4B,007-4B,4B,7,,,4B,NO,A-10,6745-44-1750,,2,,0,122500,122500,945000,0,0,0,0,2015,2016,4.08046,201614749,7-4A,007-4A,4A,7,,,4A,NO,A-10,6745-54-8408,,6,,0,1052000,1052000,945000,0,0,0,86150,2015,2015,188.943,201514674
0,14785,1,115,8-111,008-111,111,8,,,111,NO,RR-5,6765-03-1321,,5,C,242700,349900,592600,9000000,10000,2048,2624,0,2005,2016,29.7061,201614785,8-111,008-111,111,8,,,111,NO,RR-5,6765-03-1321,,6,C,241300,651000,892300,9000000,8000,2048,2624,0,2005,2015,89.7044,201514711
0,14787,1,116,8-113B,008-113B,113B,8,,,113B,NO,A-10,6765-32-1466,,2,,0,53000,53000,0,0,0,0,0,2005,2016,2.01707,201614787,8-113,008-113A,113A,8,,,113,NO,A-10,6765-21-6905,,2,C,159300,312100,471400,0,8000,2760,3212,105600,0,2015,26.9376,201514713
0,14795,1,117,8-115E,008-115E,115E,8,,,115E,YES,A-10,6765-04-6356,,2,C,142700,63000,205700,160000,10000,1694,2198,0,2004,2016,2.01962,201614795,8-115D,008-115D,115D,8,,,115D,NO,A-10,6765-04-9565,,2,C,214000,82300,296300,50000,8000,1144,2112,0,2006,2015,7.46441,201514722
0,14903,1,118,Aug-56,008-56,56,8,,,56,NO,A-10,6755-23-6555,,2,,0,30000,30000,0,0,0,0,0,2003,2016,9.07424,201614903,Aug-56,008-56,56,8,,,56,NO,A-10,6755-23-6555,,2,,0,30000,30000,0,0,0,0,0,2003,2015,21.9743,201514831
0,122,1,1,12-45B,012-45B,45B,12,,,45B,YES,A-10,6705-91-4080,,5,,0,161400,161400,0,0,0,0,0,0,2017,27.6433,201700122,12-45A,012-45A,45A,12,,,45A,NO,A-10,6705-81-5077,,5,C,202300,309100,511400,0,10000,2560,2560,73350,0,2016,66.6326,201600122
0,198,1,2,12-8A,012-8A,8A,12,,,8A,NO,A-10,6704-33-7283,,5,,0,150000,150000,0,0,0,0,0,0,2017,1.03304,201700198,8-Dec,012-8,8,12,,,8,NO,A-10,6704-33-8509,,5,,0,150000,150000,0,0,0,0,0,0,2016,147.671,201600197
0,199,1,3,12-8B,012-8B,8B,12,,,8B,NO,A-10,6704-33-7491,,5,,0,150000,150000,0,0,0,0,0,0,2017,0.807894,201700199,8-Dec,012-8,8,12,,,8,NO,A-10,6704-33-8509,,5,,0,150000,150000,0,0,0,0,0,0,2016,147.671,201600197
